Test - BI (Search)
1 de agosto de 2026 - 31 de agosto de 2026
Día,Campaña,Tipo de campaña,Estado de la campaña,Red (con asociados de búsqueda),Tipo de estrategia de oferta de la campaña,Impr.,Clics,Conversiones,Valor de conv.,Código de moneda,Costo
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"14,179","4,445",87.33,"11,474,487.82",ARS,531191.54
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"20,914",389,5.15,"825,268.16",ARS,76328.16
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"407,541","1,293",0.00,98.57,ARS,86815.27
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"16,042",278,15.68,"2,401,485.40",ARS,118238.06
2026-08-03,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,520",607,7.33,"33,331.26",USD,82.47
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,070",12,0.00,0.00,ARS,257.73
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"13,365",429,0.00,0.00,ARS,2930.11
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"50,972",574,0.00,0.00,ARS,9699.37
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"9,427",51,0.00,0.00,ARS,714.64
2026-08-03,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,336,8,0.00,0.00,USD,0.42
2026-08-03,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,869,16,0.00,0.00,ARS,532.02
2026-08-04,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,661",635,6.31,"23,176.73",USD,75.88
2026-08-04,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,545,1,0.00,0.00,USD,0.02
2026-08-05,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"2,078",722,1.00,"3,850.00",USD,114.54
2026-08-05,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,378,2,0.00,0.00,USD,0.16
2026-08-06,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,838",707,9.00,"23,345.00",USD,75.66
2026-08-06,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,575,6,0.00,0.00,USD,0.38
2026-08-07,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,615",625,17.33,"71,403.03",USD,68.90
2026-08-07,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,565,16,0.00,0.00,USD,0.55
2026-08-08,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,330",688,17.17,"83,464.67",USD,92.92
2026-08-08,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,271,3,0.00,0.00,USD,0.07
2026-08-09,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,572",787,22.41,"90,459.14",USD,93.94
2026-08-09,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,"1,460",16,0.00,0.00,USD,0.71
2026-08-10,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,547",607,9.08,"30,764.97",USD,56.16
2026-08-10,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,512,3,0.00,0.00,USD,0.09
2026-08-11,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,705",624,9.74,"34,652.89",USD,70.11
2026-08-11,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,379,8,0.00,0.00,USD,0.17
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"24,168","7,661",109.23,"12,240,028.16",ARS,696637.54
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"134,009",885,11.90,"1,031,522.03",ARS,167759.80
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"491,753","1,758",0.00,0.00,ARS,101215.34
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"82,561",460,10.13,"1,321,063.72",ARS,196230.29
2026-08-12,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"2,478","1,047",17.35,"64,837.42",USD,159.69
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,526",29,0.00,0.00,ARS,803.44
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"19,438",599,0.00,0.00,ARS,6568.54
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"24,365",478,0.00,0.00,ARS,7178.53
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"4,575",48,0.00,0.00,ARS,1291.68
2026-08-12,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,422,13,0.00,0.00,USD,0.66
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,5,0,0.00,0.00,ARS,0.00
2026-08-12,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,"83,455","2,181",0.00,0.00,ARS,200518.95
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"18,035","6,246",187.51,"21,326,090.93",ARS,642257.29
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"77,601",675,10.40,"1,379,279.10",ARS,148805.47
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"417,447","1,561",0.00,0.00,ARS,98193.82
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"44,916",295,7.20,"1,147,838.08",ARS,146467.74
2026-08-13,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,350",617,4.84,"20,923.76",USD,80.66
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,483",26,0.00,0.00,ARS,1223.87
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"29,806","1,456",0.00,0.00,ARS,13148.21
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"26,696",459,0.00,0.00,ARS,6659.05
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"8,572",96,0.00,0.00,ARS,2024.00
2026-08-13,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,340,8,0.00,0.00,USD,0.26
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,8,0,0.00,0.00,ARS,0.00
2026-08-13,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,"72,511","2,276",0.00,0.00,ARS,209606.37
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"18,961","6,282",177.82,"19,317,844.55",ARS,922217.18
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"107,776","1,129",7.73,"993,475.72",ARS,360192.04
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"774,540","3,016",1.00,"159,500.00",ARS,281265.89
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"21,392",199,3.73,"675,176.18",ARS,96364.38
2026-08-14,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,307",466,7.00,"21,124.81",USD,84.49
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,757",40,0.00,0.00,ARS,1522.26
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"27,578","1,090",0.00,0.00,ARS,11680.84
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"32,250",518,0.00,0.00,ARS,9864.92
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"5,721",51,0.00,0.00,ARS,1188.11
2026-08-14,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,417,6,0.00,0.00,USD,0.33
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,1,0,0.00,0.00,ARS,0.00
2026-08-14,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,"85,821","2,411",0.00,0.00,ARS,211776.28
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"37,238","13,146",434.16,"56,675,190.99",ARS,2033227.46
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"291,116","2,573",44.77,"6,424,638.81",ARS,977442.32
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"1,520,174","7,419",3.00,"224,000.00",ARS,584971.38
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"77,518",768,28.86,"4,019,548.60",ARS,247220.56
2026-08-15,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,101",594,15.88,"37,132.12",USD,85.24
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,595",55,2.00,"142,500.00",ARS,2539.74
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"25,003",523,0.00,0.00,ARS,8685.79
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"63,580","1,814",0.00,0.00,ARS,31385.49
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"7,723",59,0.00,0.00,ARS,1809.96
2026-08-15,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,379,3,0.00,0.00,USD,0.15
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,5,0,0.00,0.00,ARS,0.00
2026-08-15,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,"2,245",33,0.00,0.00,ARS,140.67
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"22,843","11,275",366.24,"46,997,044.72",ARS,1418641.56
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"416,524","2,887",39.47,"5,405,159.70",ARS,1053031.15
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"1,572,190","6,123",1.00,"159,502.17",ARS,442768.57
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"190,879","1,801",69.68,"8,744,868.67",ARS,834397.44
2026-08-16,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,377",775,14.00,"45,493.00",USD,104.97
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,420",59,1.00,"19,900.00",ARS,1422.49
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"39,396",883,0.00,0.00,ARS,10533.48
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"82,139","1,820",0.00,0.00,ARS,26246.37
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"11,621",84,0.00,0.00,ARS,3321.70
2026-08-16,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,716,14,0.00,0.00,USD,0.54
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,10,0,0.00,0.00,ARS,0.00
2026-08-16,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,563,8,0.00,0.00,ARS,150.35
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"20,172","7,078",101.47,"12,147,216.60",ARS,1174066.87
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"204,690","1,783",19.04,"2,141,337.86",ARS,585239.90
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"1,134,481","4,676",2.00,"134,700.46",ARS,403467.31
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"52,222",414,3.00,"350,910.69",ARS,192639.50
2026-08-17,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,832",672,11.46,"30,407.04",USD,66.86
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,348",30,1.00,"31,200.00",ARS,1674.24
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"60,477","2,505",0.00,0.00,ARS,23885.92
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"56,320",999,0.00,0.00,ARS,18305.87
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"39,864",191,0.00,0.00,ARS,3036.13
2026-08-17,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,861,13,0.00,0.00,USD,0.28
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,10,0,0.00,0.00,ARS,0.00
2026-08-17,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,398,13,0.00,0.00,ARS,146.22
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"22,246","10,485",156.56,"19,336,059.71",ARS,1546048.50
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"297,761","2,610",37.90,"4,534,876.11",ARS,848298.77
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"1,616,636","5,322",2.50,"271,150.00",ARS,412355.63
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"148,363",852,17.49,"1,974,309.56",ARS,413527.26
2026-08-18,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,405",610,10.07,"39,947.00",USD,94.25
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,778",40,0.00,0.00,ARS,2032.56
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"43,717","1,199",0.00,0.00,ARS,12933.10
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"65,098","1,379",0.00,0.00,ARS,21623.78
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"56,605",327,0.00,0.00,ARS,8650.52
2026-08-18,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,447,12,0.00,0.00,USD,0.55
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,81,3,0.00,0.00,ARS,61.55
2026-08-18,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,368,11,0.00,0.00,ARS,204.54
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"21,584","9,511",254.36,"29,076,858.60",ARS,1795951.71
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"298,635","2,772",42.85,"5,300,866.77",ARS,771715.04
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar clics,"1,657,235","5,456",0.00,0.00,ARS,412752.93
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar conversiones,"104,859",758,16.93,"2,235,010.43",ARS,421773.35
2026-08-19,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Búsqueda de Google,Maximizar valor de conversión,"1,798",651,12.79,"40,642.06",USD,97.56
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"1,651",42,0.00,0.00,ARS,1740.61
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"42,732","1,855",0.00,0.00,ARS,17338.90
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_Deportes-CONV_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar clics,"61,634","1,026",0.00,0.00,ARS,20669.60
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar conversiones,"38,804",221,0.00,0.00,ARS,4904.08
2026-08-19,UY_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_BRAND_Search Ads,Búsqueda,Habilitada,Asociados de búsqueda,Maximizar valor de conversión,314,5,0.00,0.00,USD,0.17
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONS_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,234,5,0.00,0.00,ARS,327.76
2026-08-19,ARG_OTT_PERF_GOOGLE ADS_AlwaysOn-CONV_CONQ_Search Ads,Búsqueda,Habilitada,Red de Display de Google,Maximizar conversiones,598,23,0.00,0.00,ARS,1380.86
